episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_metric_batches_dropped,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
435.777024384522,4.917724773439246,264.6749294685211,123.22526750516238,5327,0,655360,False,13107200,290939,21,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-51-20,1568440280,37.261271953582764,784.1443333625793,31557,jimmy-desktop,10.142.16.225,784.1443333625793,13107200,21,10,d6d2e6ec,14.33396682493379,2.733049224489685,0.8337553639426651,13107200,13107200,200,0,5146.938,61.741,nan,nan,3605.525,200,2.9,1.6401219466856725,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
429.92407634162686,5.836297499424245,271.1707330416583,125.0236641221374,5240,0,655360,False,13762560,296179,22,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-51-57,1568440317,37.1431450843811,821.2874784469604,31557,jimmy-desktop,10.142.16.225,821.2874784469604,13762560,22,10,d6d2e6ec,14.342403796975495,2.725941972391932,0.8343764959931228,13762560,13762560,210,0,5146.641,60.452,nan,nan,3666.36,210,2.92,1.64730082255792,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
525.5286869784959,6.472134333918742,273.8484214719796,125.3782800229841,5221,0,655360,False,14417920,301400,23,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-52-35,1568440355,37.449655294418335,858.7371337413788,31557,jimmy-desktop,10.142.16.225,858.7371337413788,14417920,23,10,d6d2e6ec,14.355307250418575,2.720776987800955,0.8358506229964342,14417920,14417920,220,0,5149.271,65.334,nan,nan,3655.493,220,2.92,1.64730082255792,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
434.55979552344036,5.80619195738829,279.44550623704936,126.5816149547119,5189,0,655360,False,15073280,306589,24,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-53-11,1568440391,36.29312586784363,895.0302596092224,31557,jimmy-desktop,10.142.16.225,895.0302596092224,15073280,24,10,d6d2e6ec,14.350888963528401,2.7104993391369137,0.8351286599782687,15073280,15073280,230,0,5149.827,60.038,nan,nan,3681.704,230,2.92,1.64730082255792,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
422.9205243481051,6.824131832437219,282.9316108228943,127.22773239984441,5142,0,655360,False,15728640,311731,25,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-53-49,1568440429,37.50534200668335,932.5356016159058,31557,jimmy-desktop,10.142.16.225,932.5356016159058,15728640,25,10,d6d2e6ec,14.360804617731631,2.7070494378877035,0.8363504521447529,15728640,15728640,240,0,5158.877,63.149,nan,nan,3571.183,240,2.8,1.5874507866387546,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
453.5513804961821,5.673728404195105,286.49871602247225,128.07657745653447,5119,0,655360,False,16384000,316850,26,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-54-32,1568440472,43.27916860580444,975.8147702217102,31557,jimmy-desktop,10.142.16.225,975.8147702217102,16384000,26,10,d6d2e6ec,14.451997374263025,2.7199676626675315,0.8486941311240109,16384000,16384000,250,0,5161.392,68.48,nan,nan,3689.789,250,2.82,1.5708596372687154,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
420.1393678830531,6.551741692603373,291.0794988931185,129.202486678508,5067,0,655360,False,17039360,321917,27,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-55-19,1568440519,46.95458364486694,1022.7693538665771,31557,jimmy-desktop,10.142.16.225,1022.7693538665771,17039360,27,10,d6d2e6ec,14.58495685436381,2.7390017379932092,0.8668078782146095,17039360,17039360,260,0,5170.47,85.943,nan,nan,4259.304,260,2.82,1.5708596372687154,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
419.66586342995856,7.986562129312098,293.4151392983831,129.84581933188377,5059,0,655360,False,17694720,326976,28,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-56-07,1568440567,48.08880829811096,1070.858162164688,31557,jimmy-desktop,10.142.16.225,1070.858162164688,17694720,28,10,d6d2e6ec,14.724796830244115,2.7583264531117893,0.8858225074801878,17694720,17694720,270,0,5181.622,94.799,nan,nan,4608.706,270,2.78,1.5657586020839867,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
407.6480224136902,8.034778486243361,298.37150625180755,131.04499100179964,5001,0,655360,False,18350080,331977,29,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-56-54,1568440614,46.80890870094299,1117.667070865631,31557,jimmy-desktop,10.142.16.225,1117.667070865631,18350080,29,10,d6d2e6ec,14.839272794436702,2.7752190308796454,0.9008834683350565,18350080,18350080,280,0,5195.954,86.86,nan,nan,4712.439,280,2.8,1.6,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
398.686152380616,5.9945795433012234,298.1070399050309,130.88496105452367,5007,0,655360,False,19005440,336984,30,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-57-41,1568440661,46.7660973072052,1164.4331681728363,31557,jimmy-desktop,10.142.16.225,1164.4331681728363,19005440,30,10,d6d2e6ec,14.946395285773828,2.789882158148157,0.9152407950217916,19005440,19005440,290,0,5199.367,85.471,nan,nan,4592.008,290,2.86,1.5875767697972907,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
